bookID,Title,Category,Author,Average_Rating,ISBN13,Num_Pages,Ratings_Count,Publication_Year,Publisher
1584,Cliffs Notes on Aristophanes' Lysistrata  The Birds  The Clouds  The Frogs,Study Aids,W. John Campbell,2.8,49086007763,80,5,1983,Cliffs Notes
1585,Aristophanes and Athens: An Introduction to the Plays,Drama,Douglas M. MacDowell,4.07,9780198721598,376,14,1995,Oxford University Press
1595,Genres in Dialogue: Plato and the Construct of Philosophy,Literary Collections,Andrea Wilson Nightingale,4.33,9780521774338,238,5,2000,Cambridge University Press
1618,The Curious Incident of the Dog in the Night-Time,Fiction,Mark Haddon,3.88,9781400032716,226,1054308,2004,Vintage
1620,The Night Gardener,Fiction,George Pelecanos,3.64,9780316156509,372,4067,2006,Little Brown and Company
1625,Twelfth Night,Drama,William Shakespeare,3.98,9780743482776,272,138101,2004,Simon Schuster
1627,Brokeback Mountain,Fiction,Annie Proulx,3.94,9780743271325,55,24985,2005,Scribner
1633,Getting Things Done: The Art of Stress-Free Productivity,Business & Economics,David    Allen,3.99,9780142000281,267,105507,2002,Penguin Books
1634,Getting Things Done When You Are Not in Charge,Business & Economics,Geoffrey M. Bellman,3.46,9781576751725,176,75,2001,Berrett-Koehler Publishers
1642,Formas breves,Fiction,Ricardo Piglia,4.17,9788433924636,144,240,2001,Anagrama
1643,El último lector,Fiction,Ricardo Piglia,4.14,9788433968777,209,331,2009,Anagrama
1646,Respiración artificial,Fiction,Ricardo Piglia,3.96,9788433924711,218,1279,2008,Anagrama
1654,Plata quemada,Fiction,Ricardo Piglia,3.76,9788433924629,227,1098,2005,Anagrama
1686,Augustine of Hippo: A Biography,Biography & Autobiography,Peter R.L. Brown,4.27,9780520227576,576,1643,2000,University of California Press
1702,Saint Augustine,Biography & Autobiography,Garry Wills,3.55,9780143035985,176,259,2005,Penguin Books
1703,Augustine: A Very Short Introduction,Biography & Autobiography,Henry Chadwick,3.71,9780192854520,144,236,2001,Oxford University Press  USA
1709,Kitchen Confidential: Adventures in the Culinary Underbelly,Biography & Autobiography,Anthony Bourdain,4.07,9780060934910,302,2488,2001,Ecco Press
1710,Confesiones de un chef,Cooking,Anthony Bourdain,4.07,9788466308953,478,11,2003,Santillana USA Publishing Company
1744,Tibullus: A Commentary,Foreign Language Study,Michael C.J. Putnam,3.71,9780806115603,222,7,1979,University of Oklahoma Press
1750,Dionysiac Poetics and Euripides' Bacchae,Literary Criticism,Charles Segal,4.62,9780691015972,440,12,1997,Princeton University Press
1800,Love  Sex & Tragedy: How the Ancient World Shapes Our Lives,History,Simon Goldhill,3.79,9780226301198,345,122,2005,University of Chicago Press
1801,Reading Greek Tragedy,Drama,Simon Goldhill,4.12,9780521315791,302,32,1986,Cambridge University Press
1804,Who Needs Greek? Contests in the Cultural History of Hellenism,History,Simon Goldhill,3.4,9780521011761,334,10,2002,Cambridge University Press
1805,Foucault's Virginity: Ancient Erotic Fiction & the History of Sexuality (Stanford Memorial Lecture),History,Simon Goldhill,3.73,9780521479349,212,10,1995,Cambridge University Press
1814,2012: The Return of Quetzalcoatl,"Body, Mind & Spirit",Daniel Pinchbeck,3.42,9781585424832,408,1416,2006,Tarcher
1823,Them: Adventures with Extremists,Political Science,Jon Ronson,3.95,9780743233217,336,11990,2003,Simon  Schuster
1824,The Men Who Stare at Goats,Political Science,Jon Ronson,3.61,9780743270601,259,10679,2006,Simon  Schuster
1843,Caught Inside: A Surfer's Year on the California Coast,Biography & Autobiography,Daniel Duane,3.87,9780865475090,256,633,1997,North Point Press
1845,Into the Wild,BIOGRAPHY & AUTOBIOGRAPHY,Jon Krakauer,3.98,9780385486804,207,800349,1997,Anchor Books
1846,Wild at Heart: Discovering the Secret of a Man's Soul,Religion,John Eldredge,3.92,9780785268833,256,55106,2001,Thomas Nelson
1848,Wild Swans: Three Daughters of China,Biography & Autobiography,Jung Chang,4.26,9780743246989,562,73572,2003,Simon  Schuster
1850,Born to Be Wild,Fiction,Catherine Coulter,3.78,9780515142396,354,2456,2006,Jove
1856,In Web Design for Libraries,Computers,Charles P. Rubenstein,2.67,9781591583660,196,9,2006,Libraries Unlimited
1869,Nickel and Dimed: On (Not) Getting by in America,Social Science,Barbara Ehrenreich,3.63,9780805063899,240,168362,2002,Owl Books (Henry Holt)
1888,Pride and Prejudice,Fiction,Jane Austen,4.26,9780192802385,333,2399,2004,Oxford University Press
1894,Under the Banner of Heaven: A Story of Violent Faith,True Crime,Jon Krakauer,4.0,9781400032808,399,7481,2003,Anchor Books
1898,Into Thin Air: A Personal Account of the Mount Everest Disaster,Biography & Autobiography,Jon Krakauer,4.17,9780385494786,368,351406,1999,Anchor Books
1911,The World Is Flat: A Brief History of the Twenty-first Century,Social Science,Thomas L. Friedman,3.68,9780374292799,616,87570,2006,Farrar  Straus and Giroux (NY)
1914,La Tierra es plana: Breve historia del mundo globalizado del siglo XXI,Business & Economics,Thomas L. Friedman,3.68,9788427032224,495,38,2006,Planeta Publishing
1931,Avalanche,Adult education,Arthur J. Roth,3.65,9780590422673,144,273,1989,Scholastic
1934,Little Women,Juvenile Fiction,Louisa May Alcott,4.07,9780451529305,449,1479727,2004,Signet Classics
1947,Little Women,Family life,Louisa May Alcott,4.07,9781904633273,327,83,2004,Collector's Library
1972,Den of Thieves,Business & Economics,James B. Stewart,4.16,9780671792275,592,9718,1992,Simon  Schuster
1976,Den of Thieves (Cat Royal  #3),Adventure stories,Julia Golding,4.21,9781405228183,416,1432,2007,Egmont Books Ltd
1982,Charles Dickens: Four Novels:  Great Expectations  Hard Times  A Christmas Carol  and A Tale of Two Cities,Fiction,Charles Dickens,4.3,9780517093399,848,32,1993,Gramercy
1987,What Jane Austen Ate and Charles Dickens Knew: From Fox Hunting to Whist—the Facts of Daily Life in 19th-Century England,Education,Daniel Pool,3.85,9780671882365,416,4873,1994,Touchstone
1988,Charles Dickens,Biography & Autobiography,Jane Smiley,3.82,9780670030774,224,552,2002,Viking
1991,Why Is Sex Fun? The Evolution of Human Sexuality (Science Masters),Social Science,Jared Diamond,3.71,9780465031269,176,4532,1998,Basic Books
1993,The Third Chimpanzee: The Evolution & Future of the Human Animal,Science,Jared Diamond,4.06,9780060183073,407,59,1992,HarperCollins Publishers
1999,J.K.Rowling,Juvenile Nonfiction,Colleen Sexton,3.84,9780822533894,112,127,2005,Lerner Publications
2002,Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry,Juvenile Fiction,J.K. Rowling,4.4,9780439321624,240,11515,2001,Arthur A. Levine
2004,J.K. Rowling's Harry Potter Novels: A Reader's Guide,Literary Criticism,Philip Nel,3.58,9780826452320,96,78,2001,Bloomsbury Academic
2005,Harry Potter and the Half-Blood Prince (Harry Potter  #6),England,J.K. Rowling,4.57,9780747584667,768,1213,2006,Bloomsbury Publishing
2010,The Santaroga Barrier,Fiction,Frank Herbert,3.66,9780765342515,256,1625,2002,Tor Books
2011,The Dosadi Experiment (ConSentiency Universe  #2),Fiction,Frank Herbert,3.81,9780765342539,320,6146,2002,Tor Books
2015,The Eyes of Heisenberg,Fiction,Frank Herbert,3.43,9780765342522,192,1485,2002,Tor Books
2019,The Birds (Methuen Drama),Drama,Sean O'Brien,2.67,9780413772787,96,3,2002,Bloomsbury Methuen Drama
2026,"Myths of the Underworld Journey: Plato  Aristophanes  and the ""Orphic"" Gold Tablets",History,Radcliffe G. Edmonds III,3.75,9780521834346,276,3,2004,Cambridge University Press
2043,Aristophanes and His Theatre of the Absurd,Literary Collections,Paul Anthony Cartledge,3.86,9781853991141,127,7,1991,Bristol Classical Press
2049,The High Window (Philip Marlowe  #3),Fiction,Raymond Chandler,4.08,9780394758268,265,13233,1992,Vintage Crime/Black Lizard
2051,The Simple Art of Murder,Fiction,Raymond Chandler,4.16,9780394757650,384,4952,1988,Vintage Crime/Black Lizard
2052,The Big Sleep (Philip Marlowe  #1),Fiction,Raymond Chandler,4.01,9780394758282,231,103400,1988,Vintage Crime
2054,The Long Goodbye (Philip Marlowe  #6),Fiction,Raymond Chandler,4.22,9780394757681,379,26389,1988,Vintage Crime/Black Lizard
2056,An Evening of Long Goodbyes,Fiction,Paul Murray,3.6,9780812970401,448,983,2005,Random House Trade Paperbacks
2057,The Long Goodbye: Memories of My Father,Biography & Autobiography,Patti   Davis,3.82,9780452286870,205,214,2005,Plume Books
2067,Breaking the Spell: Religion as a Natural Phenomenon,Religion,Daniel C. Dennett,3.89,9780670034727,448,10135,2006,Viking Books
2068,Darwin's Dangerous Idea: Evolution and the Meanings of Life,Philosophy,Daniel C. Dennett,4.04,9780684824710,588,13563,1996,Simon  Schuster
2071,Freedom Evolves,Philosophy,Daniel C. Dennett,3.83,9780142003848,368,2324,2004,Penguin
2072,Brainstorms: Philosophical Essays on Mind and Psychology,Philosophy,Daniel C. Dennett,3.95,9780262540377,424,573,1981,MIT Press
2074,Kinds of Minds: Towards an Understanding of Consciousness,Psychology,Daniel C. Dennett,3.82,9780465073511,192,1555,1997,Basic Books
2078,Elbow Room: The Varieties of Free Will Worth Wanting,Psychology,Daniel C. Dennett,3.92,9780262540421,212,515,1984,MIT Press
2093,The Illustrated A Brief History of Time,Science,Stephen Hawking,4.17,9780553103748,256,817,1996,Bantam Books
2095,The Universe in a Nutshell,Science,Stephen Hawking,4.15,9780553802023,216,29607,2001,Bantam
2102,Stephen Hawking's Universe,Biography & Autobiography,John Boslough,4.02,9780380707638,160,674,1989,Avon
2107,Falconry & Hawking,Sports & Recreation,Phillip Glasier,4.31,9780713484076,352,51,2006,Batsford
2109,The World Treasury of Physics  Astronomy & Mathematics from Albert Einstein to Stephen W. Hawking & from Annie Dillard to John Updike,Education,Timothy Ferris,4.13,9780316281331,859,371,1993,Back Bay Books
2126,The 3-Hour Diet: On the Go,Health & Fitness,Jorge Cruise,3.1,9780060793197,192,31,2005,William Morrow Paperbacks
2136,Specimen Days,Fiction,Michael Cunningham,3.58,9780312425029,336,4462,2006,Picador USA
2137,A Home at the End of the World,Fiction,Michael Cunningham,3.91,9780312424084,342,14769,2004,Picador
2140,Blink: The Power of Thinking Without Thinking,Business & Economics,Malcolm Gladwell,3.93,9780316172325,277,4254,2005,Little  Brown and Company
2142,Blink,Fiction,Ted Dekker,4.17,9780849945113,400,13334,2004,Thomas Nelson
2152,The Jane Austen Book Club,Fiction,Karen Joy Fowler,3.08,9780452286535,288,57720,2005,G.P. Putnam's Sons
2153,Jane Austen: The Complete Novels,Fiction,Jane Austen,4.55,9780517118290,1103,267,1994,Gramercy Books
2176,Flaubert's Parrot,Fiction,Julian Barnes,3.66,9780679731368,190,9373,1990,Vintage
2187,Middlesex,Fiction,Jeffrey Eugenides,4.0,9780312422158,529,540349,2003,Picador USA
2199,Team of Rivals: The Political Genius of Abraham Lincoln,Biography & Autobiography,Doris Kearns Goodwin,4.28,9780743270755,916,133840,2006,Simon & Schuster
2203,John Adams,Biography & Autobiography,David McCullough,4.06,9780743223133,751,282649,2001,Simon & Schuster Paperbacks
2209,Passionate Sage: The Character and Legacy of John Adams,Biography & Autobiography,Joseph J. Ellis,4.05,9780393311334,288,2622,2001,W. W. Norton  Company
2218,Sex For Dummies,Self-Help,Ruth Westheimer,3.65,9780764553028,432,10,2000,For Dummies
2219,Baby Signing For Dummies,Family & Relationships,Jennifer Watson,3.64,9780471773863,257,37,2006,John Wiley & Sons
2222,The Feeling Good Handbook,Self-Help,David D. Burns,4.0,9780452281325,729,4797,1999,Penguin
2226,On Death and Dying,Family & Relationships,Elisabeth Kübler-Ross,4.16,9780684842233,288,144,1997,Scribner
2227,Questions and Answers on Death and Dying: A Companion Volume to On Death and Dying,Psychology,Elisabeth Kübler-Ross,4.07,9780684839370,192,197,1997,Scribner
2236,Mahatma Gandhi and His Myths: Civil Disobedience  Nonviolence  and Satyagraha in the Real World (Plus Why It's Gandhi  Not Ghandi),Political Science,Mark Shepard,3.62,9780938497196,46,55,2002,Simple Productions
2249,The Seven Habits of Highly Effective People,Business & Economics,Stephen R. Covey,4.1,9780671708634,368,2505,1990,Free Press
2250,The 7 Habits of Highly Effective People Personal Workbook,Business & Economics,Stephen R. Covey,4.24,9780743250979,192,1874,2004,Simon  Schuster
2253,Daily Reflections For Highly Effective People: Living the 7 Habits of Highly Successful People Every Day,Business & Economics,Stephen R. Covey,3.9,9780671887179,384,336,1994,Simon  Schuster
2255,Way of the Peaceful Warrior: A Book That Changes Lives,"Body, Mind & Spirit",Dan Millman,4.14,9781932073201,240,39947,2006,HJ Kramer
2282,Breakfast at Tiffany's: A Short Novel and Three Stories,Fiction,Truman Capote,3.89,9780679600855,162,5658,1994,Modern Library
2283,Murder at The Washington Tribune (Capital Crimes  #21),Fiction,Margaret Truman,3.58,9780345478207,384,585,2006,Ballantine Books
2285,Murder at Ford's Theatre (Capital Crimes  #19),Fiction,Margaret Truman,3.74,9780449007389,376,623,2003,Fawcett
2287,Other Voices  Other Rooms,Fiction,Truman Capote,3.8,9780679745648,232,10635,1994,Vintage
2296,Emergence: The Connected Lives of Ants  Brains  Cities  and Software,Computers,Steven Johnson,3.96,9780684868769,288,2769,2002,Scribner
2304,The Emergence of Life on Earth: A Historical and Scientific Overview,Science,Iris Fry,4.02,9780813527406,344,48,2000,Rutgers University Press
2314,The House of Mirth,Fiction,Edith Wharton,3.95,9780486420493,272,749,2002,Dover Publications
2336,Tandia,Australian fiction,Bryce Courtenay,4.05,9780140272925,905,8461,1998,Penguin Books Australia Ltd.
2338,Matthew Flinders' Cat,Alcoholics,Bryce Courtenay,3.8,9780670910618,611,2737,2002,Viking
2343,Solomon's Song (The Potato Factory  #3),Australia,Bryce Courtenay,4.01,9780140271577,671,3920,2001,Penguin Books Australia Ltd.
2367,Brave Companions: Portraits in History,History,David McCullough,3.98,9780671792763,240,3460,1992,Simon Schuster
2368,Mornings on Horseback: The Story of an Extraordinary Family  a Vanished Way of Life  and the Unique Child Who Became Theodore Roosevelt,Biography & Autobiography,David McCullough,4.12,9780671447540,445,23064,1982,Simon  Schuster
2370,John Adams,Biography & Autobiography,David McCullough,4.06,9780684813639,752,1852,2001,Simon & Schuster
2371,The Johnstown Flood,History,David McCullough,4.11,9780844662923,302,14739,1990,Peter Smith Publisher
2372,The Path Between the Seas: The Creation of the Panama Canal  1870-1914,History,David McCullough,4.2,9780743262132,697,12178,2004,Simon  Schuster
2373,The Bone Collector (Lincoln Rhyme  #1),Fiction,Jeffery Deaver,4.19,9780451188458,528,140014,1998,Signet Book
2375,The Bone Collector's Son,Juvenile Fiction,Paul Yee,3.27,9780761452423,137,117,2004,Two Lions
2378,El Coleccionista De Huesos (Lincoln Rhyme  #1),Fiction,Jeffery Deaver,4.19,9788466305136,640,26,2003,Punto de Lectura
2407,Melville's Moby Dick: An American Nekyia (Studies in Jungian Psychology by Jungian Analysts),Psychology,Edward F. Edinger,3.93,9780919123700,156,23,2004,Inner City Books
2411,Melville and the politics of identity: From *King Lear* to *Moby-Dick*,Literary Criticism,Julian Markels,3.33,9780252063022,164,0,1993,University of Illinois Press
2412,"Unpainted to the Last: ""Moby Dick"" and Twentieth-century American Art",Art,Elizabeth A. Schultz,4.28,9780700607426,400,16,1995,University Press of Kansas
2423,Double Tap (Paul Madriani  #8),Fiction,Steve Martini,3.92,9780515139730,401,2790,2005,Jove Books
2430,The List,Fiction,Steve Martini,3.96,9780515121490,451,12534,1997,Jove
2442,Witches Abroad (Discworld  #12; Witches #3),Fiction,Terry Pratchett,4.22,9780061020612,374,58408,2002,HarperTorch
2445,Teaching English Abroad,Business & Economics,Susan  Griffith,3.57,9781854583529,576,38,2007,Vacation Work Publications
2499,The Ultimate Time Machine: A Remote Viewer's Perception of Time & Predictions for the New Millennium,"Body, Mind & Spirit",Joseph McMoneagle,3.59,9781571741028,275,68,1998,Hampton Roads Publishing Company
2519,The Name of the Rose (Everyman's Library (Cloth)),Fiction,Umberto Eco,4.12,9780307264893,560,1338,2006,Everyman's Library
2520,In the Name of Jesus: Reflections on Christian Leadership,Religion,Henri J.M. Nouwen,4.34,9780824512590,120,8228,1992,Crossroad
2521,Blood Done Sign My Name: A True Story,Biography & Autobiography,Timothy B. Tyson,4.15,9781400083114,368,2594,2005,Broadway Books
2545,The Treasured Writings of Kahlil Gibran,Literary Collections,Kahlil Gibran,4.42,9780890093894,902,1432,2009,Castle Books
2551,On the Road,Fiction,Jack Kerouac,3.63,9780143036388,320,488,2005,Penguin Books
2567,Aké: The Years of Childhood,Biography & Autobiography,Wole Soyinka,3.93,9780679725404,230,1284,1989,Vintage
2581,Ready for Anything: 52 Productivity Principles for Getting Things Done,Business & Economics,David    Allen,3.85,9780143034544,165,3832,2004,Penguin Books
2661,To Kill a Mockingbird,Fiction,Harper Lee,4.27,9780061205699,323,271,2006,Harper
2673,The Wealthy Barber: Everyone's Common-Sense Guide to Becoming Financially Independent,"Finance, Personal",David H. Chilton,4.02,9780761501664,199,66,1995,Prima Lifestyles
2677,A Modest Proposal and Other Satirical Works,Literary Collections,Jonathan Swift,4.05,9780486287591,64,13562,1996,Dover Publications
2705,Oxford Guides to Chaucer: The Canterbury Tales,Literary Criticism,Helen  Cooper,4.02,9780198711551,456,84,1996,Oxford University Press  USA
2715,Salt: A World History,History,Mark Kurlansky,3.74,9780142001615,484,50335,2003,Penguin Books
2719,The Book of Salt,Fiction,Monique Truong,3.52,9780618446889,261,4411,2004,Mariner Books
2723,The Years of Rice and Salt,Fiction,Kim Stanley Robinson,3.73,9780553580075,763,9344,2003,Bantam Books
2731,Advanced Global Illumination,Computers,Philip Dutre,4.5,9781568813073,366,17,2006,A K PETERS
2743,The Lost Boy (Dave Pelzer #2),Biography & Autobiography,Dave Pelzer,4.1,9781558745155,331,52028,1997,Health Communications Inc
2749,Microserfs,Computer programmers,Douglas Coupland,3.88,9780007179817,371,442,2008,Harper Perennial
2767,A People's History of the United States,History,Howard Zinn,4.08,9780060838652,729,167321,2005,Harper Perennial
